Date,Open,High,Low,Close,Volume
2014-10-08,564.02,572.31,555.96,569.37,1990800
2014-10-09,569.62,569.93,557.53,557.81,2524800
2014-10-10,556.19,563.58,542.56,541.51,3081900
2014-10-13,543.5,548.0,531.64,530.29,2581600
2014-10-14,537.42,545.69,531.71,535.0,2222500
2014-10-15,529.56,531.34,516.88,527.13,3719300
2014-10-16,517.58,527.98,513.59,521.64,3708500
2014-10-17,525.81,529.53,507.14,508.37,5539300
2014-10-20,508.06,520.33,506.71,517.99,2607500
2014-10-21,523.75,525.35,517.69,523.66,2336200
2014-10-22,528.44,538.32,527.35,529.8,2919200
2014-10-23,537.84,545.72,534.38,541.0,2348800
2014-10-24,542.87,543.39,534.32,536.83,1973100
2014-10-27,535.56,542.92,535.56,537.81,1185300
2014-10-28,541.51,547.48,540.14,545.9,1270900
2014-10-29,548.49,552.67,545.48,546.33,1770500
2014-10-30,547.45,551.29,542.02,547.3,1455600
2014-10-31,557.82,558.04,553.23,556.02,2035000
2014-11-03,553.98,556.37,551.72,552.18,1382200
2014-11-04,551.49,553.98,547.8,551.08,1244200
2014-11-05,555.28,555.28,542.56,542.94,2032200
2014-11-06,544.01,545.39,539.49,539.08,1333200
2014-11-07,544.71,544.71,537.2,538.05,1633700
2014-11-10,539.98,548.09,539.54,544.5,1134600
2014-11-11,546.99,550.43,544.8,547.28,965500
2014-11-12,548.88,548.95,543.68,544.32,1129600
2014-11-13,548.29,548.29,541.99,542.4,1339300
2014-11-14,545.18,545.18,540.67,541.42,1289500
2014-11-17,542.09,542.3,532.6,533.58,1726000
2014-11-18,536.03,540.46,532.71,532.11,1962600
2014-11-19,533.54,536.77,528.63,534.05,1392200
2014-11-20,529.8,533.64,529.63,531.91,1563300
2014-11-21,540.13,540.66,535.09,534.56,2224200
2014-11-24,536.18,541.21,534.15,536.32,1706300
2014-11-25,537.52,542.49,537.13,538.12,1789900
2014-11-26,539.4,540.07,535.57,537.41,1522900
2014-11-28,539.14,540.52,535.13,538.87,1148300
2014-12-01,537.42,539.93,530.4,530.88,2115300
2014-12-02,532.05,534.03,528.35,530.83,1526600
2014-12-03,529.98,534.53,527.81,528.42,1277900
2014-12-04,529.71,535.87,527.14,534.37,1392100
2014-12-05,529.55,531.43,522.84,522.39,2565600
2014-12-08,525.69,529.55,522.36,524.1,2329300
2014-12-09,520.71,532.73,519.07,530.45,1871300
2014-12-10,531.62,534.86,524.12,523.18,1712200
2014-12-11,526.35,532.46,525.66,525.45,1610800
2014-12-12,522.08,527.05,517.24,515.82,1994500
2014-12-15,521.31,521.67,511.86,510.99,2813400
2014-12-16,510.16,511.65,487.66,492.68,3964200
2014-12-17,495.64,505.61,495.45,502.13,2883100
2014-12-18,511.55,512.46,503.32,508.3,2926700
2014-12-19,510.11,516.3,505.52,513.53,3690200
2014-12-22,514.67,525.02,514.67,522.0,2723700
2014-12-23,525.56,533.1,524.85,527.69,2197600
2014-12-24,529.06,530.3,525.58,525.88,705900
2014-12-26,527.32,532.79,525.87,531.11,1040500
2014-12-29,530.73,534.01,528.56,527.43,2278500
2014-12-30,526.64,529.7,525.69,527.52,876200
2014-12-31,529.8,531.14,524.36,523.52,1368200
2015-01-02,527.56,529.82,522.67,521.94,1447500
2015-01-05,521.83,522.89,511.66,511.06,2059800
2015-01-06,513.59,514.76,499.68,499.22,2899900
2015-01-07,505.61,505.86,498.28,498.36,2065000
2015-01-08,496.63,502.1,489.66,499.93,3353500
2015-01-09,503.38,503.54,493.44,493.46,2071300
2015-01-12,493.58,494.62,486.23,489.86,2326700
2015-01-13,497.47,501.6,491.04,493.47,2370400
2015-01-14,493.3,501.85,491.65,498.13,2215500
2015-01-15,504.19,504.3,496.4,499.05,2715800
2015-01-16,498.64,506.8,498.63,505.3,2298200
2015-01-20,509.6,511.1,504.63,504.13,2232000
2015-01-21,505.86,517.86,504.81,515.21,2268700
2015-01-22,520.05,534.86,518.28,531.47,2676900
2015-01-23,534.12,540.69,531.54,537.0,2281700
2015-01-26,537.06,537.52,528.22,532.28,1543700
2015-01-27,528.52,529.25,516.77,515.79,1904000
2015-01-28,521.35,521.56,508.6,507.21,1683800
2015-01-29,509.6,509.69,499.83,507.87,4186300
2015-01-30,514.45,538.39,514.11,531.6,5606300
2015-02-02,530.27,531.54,517.13,525.59,2849800
2015-02-03,526.55,531.94,521.83,526.34,2038600
2015-02-04,527.79,531.21,519.84,519.9,1663600
2015-02-05,522.36,527.05,520.66,524.7,1849700
2015-02-06,526.2,535.73,524.97,528.1,1763500
2015-02-09,526.55,530.54,524.58,524.94,1267700
2015-02-10,527.85,536.23,525.48,534.0,1749800
2015-02-11,533.83,536.98,531.92,533.04,1377700
2015-02-12,535.78,543.33,533.21,539.96,1620200
2015-02-13,541.86,548.4,541.64,546.01,1900300
2015-02-17,545.33,548.49,539.61,539.87,1616800
2015-02-18,539.92,544.0,536.04,536.75,1453000
2015-02-19,536.57,541.62,536.54,539.9,989100
2015-02-20,541.64,542.26,534.33,536.0,1444300
2015-02-23,534.58,534.97,527.96,529.0,1457800
2015-02-24,528.55,535.32,526.8,533.16,1005000
2015-02-25,534.43,544.72,533.98,540.89,1825900
2015-02-26,541.72,554.62,540.02,552.44,2311500
2015-02-27,552.72,563.16,551.39,555.35,2410100
2015-03-02,559.0,570.58,557.22,568.22,2129600
2015-03-03,568.89,573.81,564.97,570.5,1704700
2015-03-04,570.3,575.53,566.45,570.23,1876800
2015-03-05,573.45,576.33,571.84,572.18,1389600
2015-03-06,573.31,575.1,565.21,564.58,1659100
2015-03-09,565.31,568.71,561.99,565.74,1062100
2015-03-10,562.71,563.3,553.21,551.97,1792300
2015-03-11,553.62,556.61,549.17,548.17,1820700
2015-03-12,551.99,554.85,548.95,552.47,1389600
2015-03-13,551.98,556.87,542.73,544.33,1703500
2015-03-16,549.44,555.33,544.51,551.48,1640900
2015-03-17,550.2,552.28,546.5,547.83,1805500
2015-03-18,550.99,558.25,545.5,556.44,2134500
2015-03-19,557.86,559.26,554.62,554.94,1197200
2015-03-20,560.11,560.18,557.52,557.3,2616800
2015-03-23,558.9,560.82,554.31,555.75,1643800
2015-03-24,561.02,573.02,559.67,567.07,2583200
2015-03-25,568.94,570.69,557.21,555.73,2152200
2015-03-26,556.06,557.37,549.14,552.13,1572600
2015-03-27,551.49,553.76,546.63,545.34,1897400
2015-03-30,550.11,551.95,546.67,549.01,1287500
2015-03-31,548.49,553.19,545.22,545.0,1588000
2015-04-01,547.1,549.63,538.02,539.59,1963000
2015-04-02,539.37,539.37,532.39,532.6,1716300
2015-04-06,530.76,536.94,528.12,533.83,1324400
2015-04-07,536.61,541.2,534.53,534.08,1302800
2015-04-08,536.91,542.36,536.91,538.65,1178500
2015-04-09,539.55,540.47,534.02,537.82,1557800
2015-04-10,540.81,540.81,535.84,537.06,1409400
2015-04-13,536.94,542.57,535.84,536.22,1645300
2015-04-14,534.78,536.1,526.65,527.49,2604100
2015-04-15,527.25,533.27,521.79,529.62,2318800
2015-04-16,528.45,534.12,528.16,530.88,1299800
2015-04-17,527.21,528.39,519.58,521.19,2151800
2015-04-20,524.16,534.62,523.06,532.45,1679200
2015-04-21,536.04,537.91,532.21,531.05,1844700
2015-04-22,532.94,539.6,530.29,536.42,1593500
2015-04-23,539.52,549.45,538.75,544.01,4184800
2015-04-24,564.55,569.58,555.72,561.97,4932500
2015-04-27,563.39,565.95,553.2,555.37,2398000
2015-04-28,554.64,556.02,550.37,553.68,1491000
2015-04-29,550.47,553.68,546.91,549.08,1698800
2015-04-30,547.87,548.59,535.05,537.34,2082200
2015-05-01,538.43,539.54,532.1,537.9,1768200
2015-05-04,538.53,544.07,535.06,540.78,1308000
2015-05-05,538.21,539.74,530.39,530.8,1383100
2015-05-06,531.24,532.38,521.09,524.22,1567000
2015-05-07,523.99,533.46,521.75,530.7,1546300
2015-05-08,536.65,541.15,525.0,538.22,1527600
2015-05-11,538.37,541.98,535.4,535.7,905300
2015-05-12,531.6,533.21,525.26,529.04,1634200
2015-05-13,530.56,534.32,528.66,529.62,1252300
2015-05-14,533.77,539.0,532.41,538.4,1403900
2015-05-15,539.18,539.27,530.38,533.85,1971300
2015-05-18,532.01,534.82,528.85,532.3,2003400
2015-05-19,533.98,540.66,533.04,537.36,1966900
2015-05-20,538.49,542.92,532.97,539.27,1430800
2015-05-21,537.95,543.84,535.98,542.51,1462700
2015-05-22,540.15,544.19,539.51,540.11,1176200
2015-05-26,538.12,539.0,529.88,532.32,2406500
2015-05-27,532.8,540.55,531.71,539.79,1525000
2015-05-28,538.01,540.61,536.25,539.78,1029800
2015-05-29,537.37,538.63,531.45,532.11,2597400
2015-06-01,536.79,536.79,529.76,533.99,1904300
2015-06-02,532.93,543.0,531.33,539.18,1939000
2015-06-03,539.91,543.5,537.11,540.31,1714500
2015-06-04,537.76,540.59,534.32,536.7,1348300
2015-06-05,536.35,537.2,532.52,533.33,1388200
2015-06-08,533.31,534.12,526.24,526.83,1520600
2015-06-09,527.56,529.2,523.01,526.69,1455300
2015-06-10,529.36,538.36,529.35,536.69,1815000
2015-06-11,538.42,538.98,533.02,534.61,1217500
2015-06-12,531.6,533.12,530.16,532.33,955800
2015-06-15,528.0,528.3,524.0,527.2,1632700
2015-06-16,528.4,529.64,525.56,528.15,1071800
2015-06-17,529.37,530.98,525.1,529.26,1294200
2015-06-18,531.0,538.15,530.79,536.73,1833100
2015-06-19,537.21,538.25,533.01,536.69,1893500
2015-06-22,539.59,543.74,537.53,538.19,1250300
2015-06-23,539.64,541.5,535.25,540.48,1197500
2015-06-24,540.0,540.0,535.66,537.84,1286600
2015-06-25,538.87,540.9,535.23,535.23,1335700
2015-06-26,537.26,537.76,531.35,531.69,2109100
2015-06-29,525.01,528.61,520.54,521.52,1937800
2015-06-30,526.02,526.25,520.5,520.51,2217200
2015-07-01,524.73,525.69,518.23,521.84,1961000
2015-07-02,521.08,524.65,521.08,523.4,1235900
2015-07-06,519.5,525.25,519.0,522.86,1280500
2015-07-07,523.13,526.18,515.18,525.02,1597200
2015-07-08,521.05,522.73,516.11,516.83,1296700
2015-07-09,523.12,523.77,520.35,520.68,1839400
2015-07-10,526.29,532.56,525.55,530.13,1956700
2015-07-13,532.88,547.11,532.4,546.55,2206500
2015-07-14,546.76,565.85,546.71,561.1,3244100
2015-07-15,560.13,566.5,556.79,560.22,1784600
2015-07-16,565.12,580.68,565.0,579.85,4768300
2015-07-17,649.0,674.47,645.0,672.93,11164900
2015-07-20,659.24,668.88,653.01,663.02,5860900
2015-07-21,655.21,673.0,654.3,662.3,3377200
2015-07-22,660.89,678.64,659.0,662.1,3929300
2015-07-23,661.27,663.63,641.0,644.28,3029100
2015-07-24,647.0,648.17,622.52,623.56,3625700
2015-07-27,621.0,634.3,620.5,627.26,2675400
2015-07-28,632.83,632.83,623.31,628.0,1727300
2015-07-29,628.8,633.36,622.65,631.93,1575100
2015-07-30,630.0,635.22,622.05,632.59,1474200
2015-07-31,631.38,632.91,625.5,625.61,1706100
2015-08-03,625.34,633.06,625.34,631.21,1304500
2015-08-04,628.42,634.81,627.16,629.25,1490900
2015-08-05,634.33,647.86,633.16,643.78,2334300
2015-08-06,645.0,645.38,632.25,642.68,1572600
2015-08-07,640.23,642.68,629.71,635.3,1403900
2015-08-10,639.48,643.44,631.25,633.73,1809200
2015-08-11,669.2,674.9,654.27,660.78,5029200
2015-08-12,663.08,665.0,652.29,659.56,2936700
2015-08-13,659.32,664.5,651.66,656.45,1810700
2015-08-14,655.01,659.85,652.66,657.12,1072100
2015-08-17,656.8,661.38,651.24,660.87,1051700
2015-08-18,661.9,664.0,653.46,656.13,1456100
2015-08-19,656.6,667.0,654.19,660.9,2131600
2015-08-20,655.46,662.99,642.9,646.83,2855300
2015-08-21,639.78,640.05,612.33,612.48,4265200
2015-08-24,573.0,599.33,565.05,589.61,5770300
2015-08-25,614.91,617.45,581.11,582.06,3538000
2015-08-26,610.35,631.71,599.05,628.62,4235900
2015-08-27,639.4,643.59,622.0,637.61,3491300
2015-08-28,632.82,636.88,624.56,630.38,1978700
2015-08-31,627.54,635.8,617.68,618.25,2176700
2015-09-01,602.36,612.86,594.1,597.79,3702100
2015-09-02,605.59,614.34,599.71,614.34,2575600
2015-09-03,617.0,619.71,602.82,606.25,1759600
2015-09-04,600.0,603.47,595.25,600.7,2089000
2015-09-08,612.49,616.31,604.12,614.66,2279500
2015-09-09,621.22,626.52,609.6,612.72,1702100
2015-09-10,613.1,624.16,611.43,621.35,1905300
2015-09-11,619.75,625.78,617.42,625.77,1373500
2015-09-14,625.7,625.86,619.43,623.24,1702300
2015-09-15,626.7,638.7,623.78,635.14,2084400
2015-09-16,635.47,637.95,632.32,635.98,1286500
2015-09-17,637.79,650.9,635.02,642.9,2274700
2015-09-18,636.79,640.0,627.02,629.25,5133400
2015-09-21,634.4,636.49,625.94,635.44,1788500
2015-09-22,627.0,627.55,615.43,622.69,2562900
2015-09-23,622.05,628.93,620.0,622.36,1470900
2015-09-24,616.64,627.32,612.4,625.8,2240100
2015-09-25,629.77,629.77,611.0,611.97,2174000
2015-09-28,610.34,614.6,589.38,594.89,3127700
2015-09-29,597.28,605.0,590.22,594.97,2309500
2015-09-30,603.28,608.76,600.73,608.42,2413400
2015-10-01,608.37,612.09,599.85,611.29,1867600
2015-10-02,607.2,627.34,603.13,626.91,2684800
2015-10-05,632.0,643.01,627.0,641.47,1803600
2015-10-06,638.84,649.25,636.53,645.44,2166300
2015-10-07,649.24,650.61,632.15,642.36,2092700
2015-10-08,641.36,644.45,625.56,639.16,2182100
2015-10-09,640.0,645.99,635.32,643.61,1648700
2015-10-12,642.09,648.5,639.01,646.67,1275200
2015-10-13,643.15,657.81,643.15,652.3,1807700
2015-10-14,653.21,659.39,648.85,651.16,1415500
2015-10-15,654.66,663.13,654.46,661.74,1885700
2015-10-16,664.11,664.97,657.2,662.2,1611100
2015-10-19,661.18,666.82,659.58,666.1,1477300
2015-10-20,664.04,664.72,644.2,650.28,2490000
2015-10-21,654.15,655.87,641.73,642.61,1791100
2015-10-22,646.7,657.8,644.01,651.79,4071000
2015-10-23,727.5,730.0,701.5,702.0,6653900
2015-10-26,701.55,719.15,701.26,712.78,2716600
2015-10-27,707.38,713.62,704.55,708.49,2245800
2015-10-28,707.33,712.98,703.08,712.95,2178900
2015-10-29,710.5,718.26,710.01,716.92,1456000
2015-10-30,715.73,718.0,710.05,710.81,1908800
2015-11-02,711.06,721.62,705.85,721.11,1886300
2015-11-03,718.86,724.65,714.72,722.16,1565400
2015-11-04,722.0,733.1,721.9,728.11,1706700
2015-11-05,729.47,739.48,729.47,731.25,1861600
2015-11-06,731.5,735.41,727.01,733.76,1511600
2015-11-09,730.2,734.71,719.43,724.89,2069800
2015-11-10,724.4,730.59,718.5,728.32,1608000
2015-11-11,732.46,741.0,730.23,735.4,1366400
2015-11-12,731.0,737.8,728.65,731.23,1837200
2015-11-13,729.17,731.15,716.73,717.0,2075500
2015-11-16,715.6,729.49,711.33,728.96,1905900
2015-11-17,729.29,731.84,723.03,725.3,1510900
2015-11-18,727.58,741.41,727.0,740.0,1684300
2015-11-19,738.74,742.0,737.43,738.41,1327100
2015-11-20,746.53,757.92,743.0,756.6,2212300
2015-11-23,757.45,762.71,751.82,755.98,1414500
2015-11-24,752.0,755.28,737.63,748.28,2333100
2015-11-25,748.14,752.0,746.06,748.15,1122100
2015-11-27,748.46,753.41,747.49,750.26,838500
2015-11-30,748.81,754.93,741.27,742.6,2097600
2015-12-01,747.11,768.95,746.7,767.04,2134600
2015-12-02,768.9,775.96,758.96,762.38,2230400
2015-12-03,766.01,768.99,745.63,752.54,2590600
2015-12-04,753.1,768.49,750.0,766.81,2757300
2015-12-07,767.77,768.73,755.09,763.25,1812300
2015-12-08,757.89,764.8,754.2,762.37,1829500
2015-12-09,759.17,764.23,737.0,751.61,2700000
2015-12-10,752.85,755.85,743.83,749.46,1984900
2015-12-11,741.16,745.71,736.75,738.87,2224400
2015-12-14,741.79,748.73,724.17,747.77,2412500
2015-12-15,753.0,758.08,743.01,743.4,2666200
2015-12-16,750.0,760.59,739.43,758.09,1993300
2015-12-17,762.42,762.68,749.0,749.43,1553400
2015-12-18,746.51,754.13,738.15,739.31,3148700
2015-12-21,746.13,750.0,740.0,747.77,1525700
2015-12-22,751.65,754.85,745.53,750.0,1365400
2015-12-23,753.47,754.21,744.0,750.31,1565900
2015-12-24,749.55,751.35,746.62,748.4,527200
2015-12-28,752.92,762.99,749.52,762.51,1515300
2015-12-29,766.69,779.98,766.43,776.6,1765000
2015-12-30,776.6,777.6,766.9,771.0,1293300
2015-12-31,769.5,769.5,758.34,758.88,1489600
2016-01-04,743.0,744.06,731.26,741.84,3272800
2016-01-05,746.45,752.0,738.64,742.58,1950700
2016-01-06,730.0,747.18,728.92,743.62,1947000
2016-01-07,730.31,738.5,719.06,726.39,2963700
2016-01-08,731.45,733.23,713.0,714.47,2450900
2016-01-11,716.61,718.85,703.54,716.03,2090600
2016-01-12,721.68,728.75,717.32,726.07,2024500
2016-01-13,730.85,734.74,698.61,700.56,2501700
2016-01-14,705.38,721.92,689.1,714.72,2225800
2016-01-15,692.29,706.74,685.37,694.45,3592400
2016-01-19,703.3,709.98,693.41,701.79,2268100
2016-01-20,688.61,706.85,673.26,698.45,3445000
2016-01-21,702.18,719.19,694.46,706.59,2412200
2016-01-22,723.6,728.13,720.12,725.25,2011800
2016-01-25,723.58,729.68,710.01,711.67,1711700
2016-01-26,713.85,718.28,706.48,713.04,1331700
2016-01-27,713.67,718.23,694.39,699.99,2194200
2016-01-28,722.22,733.69,712.35,730.96,2676400
2016-01-29,731.53,744.99,726.8,742.95,3474300
2016-02-01,750.46,757.86,743.27,752.0,5139200
2016-02-02,784.5,789.87,764.65,764.65,6348100
2016-02-03,770.22,774.5,720.5,726.95,6171000
2016-02-04,722.81,727.0,701.86,708.01,5168700
2016-02-05,703.87,703.99,680.15,683.57,5105700
2016-02-08,667.85,684.03,663.06,682.74,4247400
2016-02-09,672.32,699.9,668.77,678.11,3608900
2016-02-10,686.86,701.31,682.13,684.12,2638000
2016-02-11,675.0,689.35,668.87,683.11,3024000
2016-02-12,690.26,693.75,678.6,682.4,2141400
2016-02-16,692.98,698.0,685.05,691.0,2520000
2016-02-17,698.09,709.75,691.38,708.4,2492600
2016-02-18,710.0,712.35,696.03,697.35,1883200
2016-02-19,695.03,703.08,694.05,700.91,1589300
2016-02-22,707.45,713.24,702.51,706.46,1949800
2016-02-23,701.45,708.4,693.58,695.85,2009300
2016-02-24,688.92,700.0,680.78,699.56,1963600
2016-02-25,700.01,705.98,690.59,705.75,1642200
2016-02-26,708.58,713.43,700.86,705.07,2243500
2016-02-29,700.32,710.89,697.68,697.77,2481100
2016-03-01,703.62,718.81,699.77,718.81,2151400
2016-03-02,719.0,720.0,712.0,718.85,1629000
2016-03-03,718.68,719.45,706.02,712.42,1958000
2016-03-04,714.99,716.49,706.02,710.89,1972100
2016-03-07,706.9,708.09,686.9,695.16,2985100
2016-03-08,688.59,703.79,685.34,693.97,2076300
2016-03-09,698.47,705.68,694.0,705.24,1421500
2016-03-10,708.12,716.44,703.36,712.82,2833500
2016-03-11,720.0,726.92,717.13,726.82,1970800
2016-03-14,726.81,735.5,725.15,730.49,1718300
2016-03-15,726.92,732.29,724.77,728.33,1721000
2016-03-16,726.37,737.47,724.51,736.09,1624400
2016-03-17,736.45,743.07,736.0,737.78,1860800
2016-03-18,741.86,742.0,731.83,737.6,2980700
2016-03-21,736.5,742.5,733.52,742.09,1836500
2016-03-22,737.46,745.0,737.46,740.75,1269700
2016-03-23,742.36,745.72,736.15,738.06,1432100
2016-03-24,732.01,737.75,731.0,735.3,1594900
2016-03-28,736.79,738.99,732.5,733.53,1301300
2016-03-29,734.59,747.25,728.76,744.77,1903800
2016-03-30,750.1,757.88,748.74,750.53,1782400
2016-03-31,749.25,750.85,740.94,744.95,1718800
2016-04-01,738.6,750.34,737.0,749.91,1576700
2016-04-04,750.06,752.8,742.43,745.29,1134200
2016-04-05,738.0,742.8,735.37,737.8,1132300
2016-04-06,735.77,746.24,735.56,745.69,1053700
2016-04-07,745.37,747.0,736.28,740.28,1453200
2016-04-08,743.97,745.45,735.55,739.15,1290800
2016-04-11,743.02,745.0,736.05,736.1,1220100
2016-04-12,738.0,743.83,731.01,743.09,1353000
2016-04-13,749.16,754.38,744.26,751.72,1707100
2016-04-14,754.01,757.31,752.71,753.2,1135300
2016-04-15,753.98,761.0,752.69,759.0,1809300
2016-04-18,760.46,768.05,757.3,766.61,1556000
2016-04-19,769.51,769.9,749.33,753.93,2030500
2016-04-20,758.0,758.13,750.01,752.67,1529200
2016-04-21,755.38,760.45,749.55,759.14,3060500
2016-04-22,726.3,736.12,713.61,718.77,5951900
2016-04-25,716.1,723.93,715.59,723.15,1959200
2016-04-26,725.42,725.77,703.03,708.14,2744600
2016-04-27,707.29,708.98,692.36,705.84,3098600
2016-04-28,708.26,714.17,689.55,691.02,2867300
2016-04-29,690.7,697.62,689.0,693.01,2487700
2016-05-02,697.63,700.64,691.0,698.21,1645300
2016-05-03,696.87,697.84,692.0,692.36,1543800
2016-05-04,690.49,699.75,689.01,695.7,1693500
2016-05-05,697.7,702.32,695.72,701.43,1683500
2016-05-06,698.38,711.86,698.11,711.12,1826100
2016-05-09,712.0,718.71,710.0,712.9,1510300
2016-05-10,716.75,723.5,715.72,723.18,1569600
2016-05-11,723.41,724.48,712.8,715.29,1692100
2016-05-12,717.06,719.25,709.0,713.31,1360700
2016-05-13,711.93,716.66,709.26,710.83,1314500
2016-05-16,709.13,718.48,705.65,716.49,1317100
2016-05-17,715.99,721.52,704.11,706.23,2001200
2016-05-18,703.67,711.6,700.63,706.63,1766800
2016-05-19,702.36,706.0,696.8,700.32,1670200
2016-05-20,701.62,714.58,700.52,709.74,1828400
2016-05-23,706.53,711.48,704.18,704.24,1330700
2016-05-24,706.86,720.97,706.86,720.09,1929500
2016-05-25,720.76,727.51,719.71,725.27,1629200
2016-05-26,722.87,728.33,720.28,724.12,1576300
2016-05-27,724.01,733.94,724.0,732.66,1974000
2016-05-31,731.74,739.73,731.26,735.72,2129500
2016-06-01,734.53,737.21,730.66,734.15,1253600
2016-06-02,732.5,733.02,724.17,730.4,1341800
2016-06-03,729.27,729.49,720.56,722.34,1226300
2016-06-06,724.91,724.91,714.61,716.55,1565300
2016-06-07,719.84,721.98,716.55,716.65,1336200
2016-06-08,723.96,728.57,720.58,728.28,1583700
2016-06-09,722.87,729.54,722.34,728.58,988900
2016-06-10,719.47,725.89,716.43,719.41,1216400
2016-06-13,716.51,725.44,716.51,718.36,1258900
2016-06-14,716.48,722.47,713.12,718.27,1306100
2016-06-15,719.0,722.98,717.31,718.92,1214500
2016-06-16,714.91,716.65,703.26,710.36,1982500
2016-06-17,708.65,708.82,688.45,691.72,3402400
2016-06-20,698.77,702.48,693.41,693.71,2082500
2016-06-21,698.4,702.77,692.01,695.94,1465600
2016-06-22,699.06,700.86,693.08,697.46,1184300
2016-06-23,697.45,701.95,687.0,701.87,2171400
2016-06-24,675.17,689.4,673.45,675.22,4449000
2016-06-27,671.0,672.3,663.28,668.26,2629000
2016-06-28,678.97,680.33,673.0,680.04,2173800
2016-06-29,683.0,687.43,681.41,684.11,1932600
2016-06-30,685.47,692.32,683.65,692.1,1597700
2016-07-01,692.2,700.65,692.13,699.21,1344700
2016-07-05,696.06,696.94,688.88,694.95,1462600
2016-07-06,689.98,701.68,689.09,697.77,1411900
2016-07-07,698.08,698.2,688.22,695.36,1304200
2016-07-08,699.5,705.71,696.43,705.63,1575200
2016-07-11,708.05,716.51,707.24,715.09,1111800
2016-07-12,719.12,722.94,715.91,720.64,1336900
2016-07-13,723.62,724.0,716.85,716.98,935900
2016-07-14,721.58,722.21,718.03,720.95,950200
2016-07-15,725.73,725.74,719.05,719.85,1279300
2016-07-18,722.71,736.13,721.19,733.78,1295500
2016-07-19,729.89,736.99,729.0,736.96,1227500
2016-07-20,737.33,742.13,737.1,741.19,1289700
2016-07-21,740.36,741.69,735.83,738.63,1026300
2016-07-22,741.86,743.24,736.56,742.74,1259800
2016-07-25,740.67,742.61,737.5,739.77,1032400
2016-07-26,739.04,741.69,734.27,738.42,1186700
2016-07-27,738.28,744.46,737.0,741.77,1512500
2016-07-28,747.04,748.65,739.3,745.91,3530200
2016-07-29,772.71,778.55,766.77,768.79,3841500
2016-08-01,761.09,780.43,761.09,772.88,2700500
2016-08-02,768.69,775.84,767.85,771.07,1784500
2016-08-03,767.18,773.21,766.82,773.18,1287400
2016-08-04,772.22,774.07,768.79,771.61,1140300
2016-08-05,773.78,783.04,772.34,782.22,1801200
2016-08-08,782.0,782.63,778.09,781.76,1107900
2016-08-09,781.1,788.94,780.57,784.26,1318900
2016-08-10,783.75,786.81,782.78,784.68,786400
2016-08-11,785.0,789.75,782.97,784.85,975100
2016-08-12,781.5,783.4,780.4,783.22,740500
2016-08-15,783.75,787.49,780.11,782.44,938200
2016-08-16,780.3,780.98,773.44,777.14,1028000
2016-08-17,777.32,780.81,773.53,779.91,924200
2016-08-18,780.01,782.86,777.0,777.5,719400
2016-08-19,775.0,777.1,773.13,775.42,861500
2016-08-22,773.27,774.54,770.05,772.15,951400
2016-08-23,775.48,776.44,771.78,772.08,928200
2016-08-24,770.58,774.5,767.07,769.64,1072000
2016-08-25,767.0,771.89,763.18,769.41,926900
2016-08-26,769.0,776.08,765.85,769.54,1166700
2016-08-29,768.74,774.99,766.61,772.15,847600
2016-08-30,769.33,774.47,766.84,769.09,1130000
2016-08-31,767.01,769.09,765.38,767.05,1248600
2016-09-01,769.25,771.02,764.3,768.78,925100
2016-09-02,773.01,773.92,768.41,771.46,1072700
2016-09-06,773.45,782.0,771.0,780.08,1442800
2016-09-07,780.0,782.73,776.2,780.35,893700
2016-09-08,778.59,780.35,773.58,775.32,1270300
2016-09-09,770.1,773.24,759.66,759.66,1885500
2016-09-12,755.13,770.29,754.0,769.02,1311000
2016-09-13,764.48,766.22,755.8,759.69,1395000
2016-09-14,759.61,767.68,759.11,762.49,1087400
2016-09-15,762.89,773.8,759.96,771.76,1305100
2016-09-16,769.75,769.75,764.66,768.88,2049300
2016-09-19,772.42,774.0,764.44,765.7,1172800
2016-09-20,769.0,773.33,768.53,771.41,978600
2016-09-21,772.66,777.16,768.3,776.22,1167800
2016-09-22,780.0,789.85,778.44,787.21,1486200
2016-09-23,786.59,788.93,784.15,786.9,1411900
2016-09-26,782.74,782.74,773.07,774.21,1533200
2016-09-27,775.5,785.99,774.31,783.01,1153200
2016-09-28,777.85,781.81,774.97,781.56,1109800
2016-09-29,781.44,785.8,774.23,775.01,1314700
2016-09-30,776.33,780.94,774.09,777.29,1585300
2016-10-03,774.25,776.07,769.5,772.56,1278800
2016-10-04,776.03,778.71,772.89,776.43,1201400
2016-10-05,779.31,782.07,775.65,776.47,1461200
2016-10-06,779.0,780.48,775.54,776.86,1070700
2016-10-07,779.66,779.66,770.75,775.08,933200
2016-10-10,777.71,789.38,775.87,785.94,1174900
2016-10-11,786.66,792.28,780.58,783.07,1372500
2016-10-12,783.76,788.13,782.06,786.14,937400
2016-10-13,781.22,781.22,773.0,778.19,1365300
2016-10-14,781.65,783.95,776.0,778.53,852500
2016-10-17,779.8,785.85,777.5,779.96,1093000
2016-10-18,787.85,801.61,785.57,795.26,2056900
2016-10-19,798.24,804.6,798.03,801.5,1766800
2016-10-20,803.3,803.97,796.03,796.97,1757500
2016-10-21,795.0,799.5,794.0,799.37,1266200
2016-10-24,804.9,815.18,804.82,813.11,1697500
2016-10-25,816.68,816.68,805.14,807.67,1576400
2016-10-26,806.34,806.98,796.32,799.07,1647700
